"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"4","2004","14","Chhattisgarh","Bilaspur","51.7","0.3","25.3","53.1","82.4","291.6","292.7","330.5","91.4","43.5","4.4","5.4","1272.3"
"4","2005","14","Chhattisgarh","Bilaspur","74.2","39.6","7.7","14.0","41.5","305.2","450.4","269.4","200.8","72.9","0.0","0.0","1475.7"
"4","2006","14","Chhattisgarh","Bilaspur","0.0","0.0","75.8","20.2","90.8","56.6","369.4","316.1","128.4","29.6","3.9","0.9","1091.7"
"4","2007","14","Chhattisgarh","Bilaspur","0.0","61.5","22.1","11.8","26.9","190.2","353.5","306.4","281.6","9.8","5.6","0.0","1269.4"
"4","2008","14","Chhattisgarh","Bilaspur","4.0","11.9","34.2","11.3","1.7","249.8","230.8","257.6","236.2","4.8","4.7","0.0","1047.0"
"4","2009","14","Chhattisgarh","Bilaspur","7.8","0.0","0.0","9.7","23.5","43.1","314.8","301.9","62.6","28.0","0.0","0.0","791.4"
"4","2010","14","Chhattisgarh","Bilaspur","3.3","3.5","0.1","6.3","19.6","51.5","300.3","250.5","273.7","36.4","7.3","21.4","973.9"
"4","2011","14","Chhattisgarh","Bilaspur","0.1","11.4","8.9","82.3","35.6","161.9","226.1","463.9","290.9","9.0","0.0","0.0","1290.1"
"4","2012","14","Chhattisgarh","Bilaspur","106.3","14.8","0.0","19.1","6.4","126.3","495.9","318.6","204.8","19.3","32.0","6.6","1350.1"
"4","2013","14","Chhattisgarh","Bilaspur","1.2","24.4","8.0","50.9","4.4","229.0","304.3","350.7","186.3","290.3","0.0","0.0","1449.5"
"4","2014","14","Chhattisgarh","Bilaspur","5.1","49.4","59.8","37.7","16.4","143.4","318.7","329.4","243.5","135.0","0.0","9.8","1348.2"
"4","2015","14","Chhattisgarh","Bilaspur","20.7","5.5","31.7","42.3","3.0","178.2","233.7","313.5","215.5","12.3","0.0","0.4","1056.8"
"5","1966","14","Chhattisgarh","Raigarh","30.0","0.1","0.0","12.5","32.1","348.6","256.3","291.3","79.7","66.5","2.0","9.2","1128.4"
"5","1967","14","Chhattisgarh","Raigarh","5.9","0.0","75.3","2.5","48.5","124.5","431.6","532.3","225.1","11.9","1.8","64.9","1524.3"
"5","1968","14","Chhattisgarh","Raigarh","43.4","50.0","7.0","3.4","6.5","212.2","320.5","399.1","151.5","37.2","0.0","1.5","1232.4"
"5","1969","14","Chhattisgarh","Raigarh","0.5","2.6","0.2","42.8","48.2","108.2","503.9","379.5","124.4","25.2","3.4","0.0","1239.0"
"5","1970","14","Chhattisgarh","Raigarh","20.8","12.0","35.9","19.2","55.1","224.0","484.2","442.5","306.3","34.7","0.0","0.0","1634.6"
"5","1971","14","Chhattisgarh","Raigarh","27.2","27.1","3.7","33.0","35.6","395.1","521.8","572.9","141.7","56.6","0.0","0.0","1814.8"
"5","1972","14","Chhattisgarh","Raigarh","0.0","12.6","1.3","14.5","0.9","58.4","360.0","435.7","207.0","76.9","18.8","3.9","1189.9"
"5","1973","14","Chhattisgarh","Raigarh","11.6","30.3","14.2","0.9","17.7","143.6","352.9","613.8","517.8","199.3","16.1","0.0","1918.2"
"5","1974","14","Chhattisgarh","Raigarh","0.0","3.8","13.0","2.8","17.6","137.8","376.5","394.2","77.3","102.9","4.7","0.0","1130.8"
"5","1975","14","Chhattisgarh","Raigarh","20.4","10.9","15.8","2.7","1.8","174.0","501.4","523.7","189.1","78.5","0.0","0.0","1518.3"
"5","1976","14","Chhattisgarh","Raigarh","0.0","9.7","0.9","17.1","26.4","148.0","326.1","335.1","175.9","2.2","11.5","0.0","1052.9"
"5","1977","14","Chhattisgarh","Raigarh","1.1","8.9","0.0","31.6","65.4","323.1","477.2","404.9","216.8","17.1","15.4","3.0","1564.3"
"5","1978","14","Chhattisgarh","Raigarh","6.5","31.7","48.5","19.5","7.7","254.4","401.2","333.6","201.8","12.6","17.8","32.5","1367.8"
"5","1979","14","Chhattisgarh","Raigarh","6.6","0.0","5.3","9.4","1.9","82.3","216.3","238.6","176.7","15.5","5.3","4.2","762.1"
"5","1980","14","Chhattisgarh","Raigarh","1.7","0.3","13.7","20.4","18.4","285.5","292.5","397.0","264.3","22.7","0.0","0.6","1317.0"
"5","1981","14","Chhattisgarh","Raigarh","19.4","0.6","14.5","5.9","46.8","139.2","450.5","278.1","261.3","6.4","0.0","3.5","1226.3"
"5","1982","14","Chhattisgarh","Raigarh","38.0","32.4","54.8","18.4","31.6","94.4","271.6","609.5","94.2","34.4","6.3","0.0","1285.6"
"5","1983","14","Chhattisgarh","Raigarh","0.0","38.0","0.0","85.7","38.5","155.1","339.5","436.0","394.8","52.5","0.0","16.9","1557.0"
"5","1984","14","Chhattisgarh","Raigarh","50.4","14.0","0.0","45.3","23.7","325.4","330.6","454.2","68.3","54.8","0.0","0.0","1366.6"
"5","1985","14","Chhattisgarh","Raigarh","63.3","22.5","0.0","2.6","41.2","124.2","495.1","362.8","249.4","60.9","0.0","0.0","1421.9"
"5","1986","14","Chhattisgarh","Raigarh","26.0","57.7","15.6","25.8","29.7","358.0","386.6","198.0","134.1","58.3","33.6","48.8","1372.2"
"5","1987","14","Chhattisgarh","Raigarh","9.6","4.5","6.6","2.2","24.6","55.1","437.7","289.4","220.3","38.0","35.5","2.6","1126.1"
"5","1988","14","Chhattisgarh","Raigarh","0.1","48.6","34.3","21.1","16.2","309.1","301.8","432.1","148.7","23.2","0.0","0.0","1335.1"
"5","1989","14","Chhattisgarh","Raigarh","0.0","0.0","6.4","0.0","4.7","238.6","328.0","334.6","176.8","12.2","2.7","29.0","1133.0"
"5","1990","14","Chhattisgarh","Raigarh","0.0","21.2","3.8","0.0","128.6","180.6","480.4","218.5","314.6","133.6","19.3","0.0","1500.6"
"5","1991","14","Chhattisgarh","Raigarh","14.4","1.8","21.3","-1.0","5.8","122.0","404.8","454.7","154.5","24.3","17.7","35.1","1243.8"
"5","1992","14","Chhattisgarh","Raigarh","0.0","0.5","3.3","0.0","4.4","136.2","333.5","330.6","-1.0","-1.0","-1.0","0.0","1018.9"
"5","1993","14","Chhattisgarh","Raigarh","0.0","16.6","0.0","1.4","30.4","206.4","299.0","248.1","316.7","45.4","4.3","-1.0","1168.2"
"5","1994","14","Chhattisgarh","Raigarh","0.0","16.6","0.0","2.8","4.5","470.6","595.4","355.8","272.1","37.5","8.6","0.0","1763.9"
"5","1995","14","Chhattisgarh","Raigarh","22.7","6.3","30.0","1.9","3.5","98.1","292.2","310.1","138.9","57.4","15.1","0.0","976.2"
"5","1996","14","Chhattisgarh","Raigarh","12.6","1.5","3.7","0.0","0.0","255.3","338.9","0.0","128.9","11.0","0.0","0.0","751.9"
"5","1997","14","Chhattisgarh","Raigarh","7.7","0.0","0.0","18.2","0.0","196.9","345.9","378.4","275.0","14.4","54.1","97.2","1387.8"
"5","1998","14","Chhattisgarh","Raigarh","89.8","5.0","13.8","2.5","2.5","136.7","306.6","247.0","274.7","88.2","25.1","0.0","1191.9"
"5","1999","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","60.3","144.4","231.3","394.0","183.5","22.3","0.0","0.0","1035.8"
"5","2002","14","Chhattisgarh","Raigarh","-1.0","-1.0","-1.0","-1.0","-1.0","200.6","221.7","402.0","408.1","43.0","-1.0","-1.0","-1.0"
"5","2004","14","Chhattisgarh","Raigarh","18.8","0.0","0.0","0.0","0.0","168.5","289.2","474.8","61.9","36.6","0.0","0.0","1049.8"
"5","2005","14","Chhattisgarh","Raigarh","37.5","8.2","0.0","0.0","0.0","277.1","427.6","310.4","121.6","64.4","0.0","0.0","1246.8"
"5","2006","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","91.2","117.5","308.2","430.6","110.2","26.1","5.3","0.0","1089.1"
"5","2007","14","Chhattisgarh","Raigarh","0.0","35.2","17.2","0.0","29.6","233.1","342.3","318.2","239.5","40.1","36.6","0.0","1291.8"
"5","2008","14","Chhattisgarh","Raigarh","22.4","21.3","27.8","31.5","2.3","256.7","298.1","586.5","261.5","5.8","0.0","0.0","1513.9"
"5","2009","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","15.3","650.4","194.8","92.2","25.5","0.0","0.0","978.2"
"5","2010","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","117.1","319.5","251.4","251.2","21.3","7.3","20.5","988.3"
"5","2011","14","Chhattisgarh","Raigarh","0.0","2.1","0.0","5.8","2.3","99.7","269.0","320.4","589.2","0.0","0.0","0.0","1288.5"
"5","2012","14","Chhattisgarh","Raigarh","47.6","0.0","0.0","0.0","0.0","200.2","267.1","447.3","239.5","17.2","18.4","0.0","1237.3"
"5","2013","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","20.3","0.0","146.2","386.1","371.1","111.3","186.3","0.0","0.0","1221.3"
"5","2014","14","Chhattisgarh","Raigarh","0.0","0.0","0.0","0.0","0.0","148.2","461.0","367.5","214.2","36.9","0.0","0.0","1227.8"
"5","2015","14","Chhattisgarh","Raigarh","0.0","0.0","8.4","0.0","0.0","263.2","335.5","390.1","171.5","20.4","0.0","3.0","1192.1"
"6","1966","14","Chhattisgarh","Surguja","11.2","0.0","1.4","3.5","0.0","324.4","207.6","285.5","29.1","16.8","18.9","8.9","907.3"
"6","1967","14","Chhattisgarh","Surguja","0.9","0.0","29.4","13.0","1.3","72.9","303.8","635.3","189.6","3.4","0.2","37.6","1287.2"
"6","1968","14","Chhattisgarh","Surguja","43.1","15.9","0.6","7.2","4.2","139.6","318.7","480.2","138.2","56.3","0.0","6.1","1210.1"
"6","1969","14","Chhattisgarh","Surguja","26.8","19.0","0.3","7.3","52.2","47.9","526.3","301.2","159.6","10.2","7.5","0.0","1158.3"
"6","1970","14","Chhattisgarh","Surguja","0.0","33.0","0.0","5.4","0.0","113.6","-1.0","-1.0","349.1","0.0","0.0","0.0","-1.0"
"6","1971","14","Chhattisgarh","Surguja","37.9","18.6","8.4","30.4","41.2","588.5","463.6","533.6","187.8","60.4","0.0","0.0","1970.4"
"6","1972","14","Chhattisgarh","Surguja","0.8","50.4","1.6","19.0","0.0","62.4","464.4","399.4","262.4","77.6","15.8","20.4","1374.2"
"6","1973","14","Chhattisgarh","Surguja","6.1","10.7","0.6","0.6","1.4","108.0","279.3","419.0","454.0","155.4","0.1","0.0","1435.0"
"6","1974","14","Chhattisgarh","Surguja","0.1","1.0","0.7","0.0","2.3","85.4","367.0","333.1","110.8","79.2","6.2","0.0","986.0"
"6","1975","14","Chhattisgarh","Surguja","22.4","8.5","17.0","0.9","0.2","157.9","569.5","443.8","196.6","144.4","2.0","0.0","1562.9"
"6","1976","14","Chhattisgarh","Surguja","0.1","3.7","1.3","11.4","5.5","79.9","365.6","340.5","244.5","0.0","0.0","0.0","1052.5"
"6","1977","14","Chhattisgarh","Surguja","17.9","6.8","2.1","9.0","21.1","343.5","498.0","352.9","162.6","13.5","59.4","24.7","1511.6"
"6","1978","14","Chhattisgarh","Surguja","0.0","23.0","14.7","0.0","0.0","262.0","281.3","407.0","280.5","13.7","0.0","0.0","1282.2"
"6","1979","14","Chhattisgarh","Surguja","20.7","3.3","0.0","0.0","0.0","114.7","193.8","212.7","119.8","9.1","17.1","0.2","691.4"
"6","1980","14","Chhattisgarh","Surguja","11.1","11.3","12.8","0.2","34.6","309.1","588.4","410.8","272.6","29.6","0.0","7.0","1687.6"
"6","1981","14","Chhattisgarh","Surguja","36.8","0.6","2.3","0.0","6.6","110.7","401.9","209.5","246.1","0.8","3.4","1.3","1020.1"
"6","1982","14","Chhattisgarh","Surguja","63.1","20.7","22.8","8.3","21.8","103.7","228.2","472.5","87.3","99.6","1.0","0.6","1129.6"
"6","1983","14","Chhattisgarh","Surguja","0.1","29.2","2.9","52.5","14.5","115.8","308.7","269.8","248.6","58.1","0.0","20.5","1120.5"
"6","1984","14","Chhattisgarh","Surguja","58.7","21.0","0.1","13.3","17.2","422.4","270.4","417.5","150.4","46.8","0.0","0.0","1417.7"
"6","1985","14","Chhattisgarh","Surguja","71.0","8.5","0.0","1.2","7.2","105.6","483.2","427.3","143.4","81.3","0.0","0.0","1328.7"
"6","1986","14","Chhattisgarh","Surguja","3.2","44.9","18.3","4.8","7.0","320.1","394.3","290.8","120.1","77.0","26.8","31.6","1338.9"
"6","1987","14","Chhattisgarh","Surguja","3.3","22.7","9.5","4.5","13.6","51.0","430.0","302.6","490.4","33.4","63.2","1.8","1426.0"
"6","1988","14","Chhattisgarh","Surguja","0.4","23.0","6.0","4.7","5.0","237.2","336.8","358.8","128.1","30.1","0.0","0.0","1130.3"
"6","1989","14","Chhattisgarh","Surguja","0.9","0.0","7.8","0.0","1.4","227.0","480.0","287.2","114.7","1.0","13.5","24.4","1157.9"
"6","1990","14","Chhattisgarh","Surguja","0.0","12.3","3.8","0.0","89.5","304.0","495.5","202.9","254.9","60.8","0.0","0.0","1423.7"
"6","1991","14","Chhattisgarh","Surguja","7.3","3.1","7.7","-1.0","0.0","118.7","500.8","512.7","234.6","25.1","0.6","10.3","1414.7"
"6","1992","14","Chhattisgarh","Surguja","0.0","0.0","0.4","0.0","1.9","107.3","335.5","398.3","-1.0","-1.0","-1.0","0.0","1040.7"
"6","1993","14","Chhattisgarh","Surguja","0.0","8.0","6.0","0.0","4.0","177.2","295.4","219.0","418.5","54.5","1.5","-1.0","1184.7"
"6","1994","14","Chhattisgarh","Surguja","0.0","8.0","0.0","20.1","0.5","673.2","513.1","417.9","205.8","58.0","0.0","0.0","1896.6"
"6","1995","14","Chhattisgarh","Surguja","18.2","0.0","55.9","0.3","3.6","125.2","426.9","375.6","195.4","18.1","37.7","44.7","1301.6"
"6","1996","14","Chhattisgarh","Surguja","21.2","2.0","0.0","0.0","0.0","239.6","378.5","368.2","181.1","15.3","0.0","0.0","1205.9"
"6","1997","14","Chhattisgarh","Surguja","0.0","0.0","0.0","16.6","0.0","250.4","342.2","484.5","161.2","37.4","31.8","52.3","1376.4"
"6","1998","14","Chhattisgarh","Surguja","113.1","0.6","60.4","0.0","4.3","147.3","380.9","428.1","218.7","59.2","70.7","0.0","1483.3"
"6","1999","14","Chhattisgarh","Surguja","0.0","0.1","0.0","0.0","9.2","292.0","374.6","464.2","276.3","87.0","0.0","0.0","1503.4"
"6","2002","14","Chhattisgarh","Surguja","-1.0","-1.0","-1.0","-1.0","-1.0","201.1","199.0","487.1","269.6","39.5","-1.0","-1.0","-1.0"
"6","2004","14","Chhattisgarh","Surguja","27.2","2.0","0.0","14.7","14.5","105.4","378.6","271.0","109.2","49.0","0.0","0.0","971.6"
"6","2005","14","Chhattisgarh","Surguja","59.3","61.0","7.3","5.0","3.8","240.4","218.1","263.6","219.5","42.0","0.0","0.1","1120.1"
"6","2006","14","Chhattisgarh","Surguja","0.0","0.0","45.0","17.4","33.7","82.1","391.9","439.3","146.7","25.7","4.5","0.0","1186.3"
"6","2007","14","Chhattisgarh","Surguja","0.0","33.2","17.2","8.4","21.1","155.1","354.6","248.1","285.9","29.5","0.3","0.0","1153.4"
"6","2008","14","Chhattisgarh","Surguja","8.3","6.9","10.3","25.4","8.9","331.8","359.6","246.0","111.7","9.8","0.9","0.0","1119.6"
"6","2009","14","Chhattisgarh","Surguja","5.4","0.0","0.0","0.3","3.5","74.2","234.6","150.0","77.1","19.0","0.0","0.0","564.1"
"6","2010","14","Chhattisgarh","Surguja","0.0","10.9","0.0","0.0","9.0","51.6","216.0","102.4","154.3","22.8","6.4","23.3","596.7"
"6","2011","14","Chhattisgarh","Surguja","0.2","4.1","5.9","24.9","16.1","254.5","250.8","353.3","448.2","25.6","0.0","0.0","1383.6"
"6","2012","14","Chhattisgarh","Surguja","38.3","13.0","0.0","17.3","1.8","125.3","342.2","304.3","194.3","21.3","58.2","6.5","1122.5"
"6","2013","14","Chhattisgarh","Surguja","0.7","55.5","14.4","40.5","1.3","52.2","242.7","237.2","47.7","116.8","0.0","0.0","809.0"
"6","2014","14","Chhattisgarh","Surguja","16.8","46.0","18.5","2.4","14.7","79.6","184.6","325.2","126.2","22.3","0.0","3.7","840.0"
"6","2015","14","Chhattisgarh","Surguja","6.6","3.1","26.5","74.1","1.8","82.1","392.6","263.4","97.0","42.4","0.0","0.2","989.8"
"7","1966","6","Madhya Pradesh","Jabalpur","1.5","7.8","0.0","0.0","14.4","225.5","264.7","264.1","36.9","0.0","33.6","19.9","868.3"
"7","1967","6","Madhya Pradesh","Jabalpur","0.0","0.0","42.2","0.1","0.3","93.1","416.7","499.8","329.3","0.3","2.3","90.9","1475.0"
"7","1968","6","Madhya Pradesh","Jabalpur","39.3","9.2","17.7","0.1","0.1","140.4","361.6","262.4","106.4","4.4","0.0","1.6","943.3"
"7","1969","6","Madhya Pradesh","Jabalpur","9.6","14.5","0.1","0.0","0.3","33.6","504.6","433.3","197.4","0.0","19.9","0.0","1213.4"
"7","1970","6","Madhya Pradesh","Jabalpur","40.4","31.7","45.1","1.5","7.2","219.2","219.1","596.5","286.2","9.6","0.0","0.0","1456.5"
"7","1971","6","Madhya Pradesh","Jabalpur","46.8","0.9","10.4","36.9","19.4","515.7","747.3","388.3","171.9","100.7","0.0","0.0","2038.3"
"7","1972","6","Madhya Pradesh","Jabalpur","0.0","8.9","0.0","4.5","0.3","41.3","245.2","642.6","84.3","18.6","54.8","9.1","1109.5"
"7","1973","6","Madhya Pradesh","Jabalpur","0.0","106.4","0.4","3.0","0.3","51.5","434.2","574.3","227.8","60.1","0.0","2.9","1461.1"
"7","1974","6","Madhya Pradesh","Jabalpur","0.0","35.9","0.0","0.0","1.0","142.1","272.0","423.3","28.4","67.5","2.2","0.0","972.5"
"7","1975","6","Madhya Pradesh","Jabalpur","6.1","4.6","13.8","1.9","9.8","191.9","329.4","557.9","140.1","79.4","3.0","0.1","1337.9"
"7","1976","6","Madhya Pradesh","Jabalpur","8.6","0.0","11.6","5.7","5.0","65.3","420.9","341.4","194.7","0.1","9.5","1.0","1063.8"
"7","1977","6","Madhya Pradesh","Jabalpur","0.5","17.7","20.2","5.2","10.6","505.9","284.5","567.4","135.4","143.0","87.7","4.9","1783.0"
"7","1978","6","Madhya Pradesh","Jabalpur","49.1","74.4","25.1","10.4","0.4","289.8","344.2","443.7","112.5","0.1","1.3","88.7","1439.6"
"7","1979","6","Madhya Pradesh","Jabalpur","29.2","39.7","2.5","0.0","32.2","104.7","153.8","219.5","39.9","4.7","45.1","0.0","671.1"
"7","1980","6","Madhya Pradesh","Jabalpur","7.4","2.5","0.1","0.0","0.0","281.7","344.4","585.2","202.2","0.5","0.0","68.6","1492.7"
"7","1981","6","Madhya Pradesh","Jabalpur","2.5","0.0","10.8","1.5","15.0","189.3","199.1","138.6","131.7","4.5","2.7","40.3","735.9"
"7","1982","6","Madhya Pradesh","Jabalpur","85.9","12.1","4.7","4.4","13.3","104.9","167.4","540.9","144.4","4.6","7.8","0.7","1091.1"
"7","1983","6","Madhya Pradesh","Jabalpur","1.5","16.3","0.1","0.3","13.3","78.4","317.3","232.6","457.5","42.8","0.0","3.4","1163.3"
"7","1984","6","Madhya Pradesh","Jabalpur","44.5","23.5","0.0","3.7","0.9","71.2","176.6","647.4","128.7","3.0","0.0","0.0","1099.4"
"7","1985","6","Madhya Pradesh","Jabalpur","46.9","6.3","0.2","1.0","2.5","67.2","423.9","363.6","97.8","64.6","0.0","0.3","1074.3"
"7","1986","6","Madhya Pradesh","Jabalpur","6.2","62.3","23.7","0.0","8.5","135.0","234.0","220.8","68.3","2.3","0.0","14.6","775.9"
"7","1987","6","Madhya Pradesh","Jabalpur","26.0","46.8","2.2","0.0","5.7","37.0","207.4","394.7","343.3","70.9","14.9","1.7","1150.6"
"7","1988","6","Madhya Pradesh","Jabalpur","6.2","14.4","2.3","0.0","23.4","225.5","300.1","388.6","68.0","20.9","0.0","0.3","1049.8"
"7","1989","6","Madhya Pradesh","Jabalpur","0.1","0.0","14.5","0.0","1.8","147.3","184.9","353.6","94.4","0.0","0.0","16.8","813.4"
"7","1990","6","Madhya Pradesh","Jabalpur","0.0","24.8","2.2","0.0","6.8","397.1","351.2","259.3","392.0","41.3","0.0","1.0","1475.7"
"7","1991","6","Madhya Pradesh","Jabalpur","0.0","2.6","8.3","-1.0","3.5","126.7","304.4","585.5","84.3","0.0","1.7","0.0","919.6"
"7","1992","6","Madhya Pradesh","Jabalpur","0.0","0.0","0.0","0.0","1.5","32.1","280.7","567.7","-1.0","-1.0","-1.0","0.0","1220.6"
"7","1993","6","Madhya Pradesh","Jabalpur","0.0","3.7","14.3","0.0","5.7","112.0","267.7","458.9","416.5","19.0","-1.0","-1.0","1307.9"
"7","1994","6","Madhya Pradesh","Jabalpur","0.0","3.7","0.0","0.0","0.0","246.3","598.8","565.1","108.0","0.0","0.0","0.0","1521.9"
"7","1995","6","Madhya Pradesh","Jabalpur","17.0","7.2","43.9","1.9","0.0","32.6","353.2","533.1","124.0","5.6","0.0","4.9","1123.4"
"7","1996","6","Madhya Pradesh","Jabalpur","71.1","21.5","3.9","0.6","0.1","151.3","345.7","277.4","62.4","53.4","0.0","0.0","987.4"
"7","1997","6","Madhya Pradesh","Jabalpur","6.3","0.0","0.0","0.0","0.0","81.7","542.4","260.6","172.3","123.7","95.1","128.3","1410.4"
"7","1998","6","Madhya Pradesh","Jabalpur","13.7","7.4","18.7","27.4","2.4","136.2","224.8","247.7","196.1","24.0","43.3","0.0","941.7"
"7","1999","6","Madhya Pradesh","Jabalpur","8.5","61.5","0.0","0.0","0.0","96.2","384.9","413.9","490.9","45.3","0.0","0.3","1501.5"
"7","2000","6","Madhya Pradesh","Jabalpur","0.0","2.0","0.0","0.0","13.5","225.2","453.1","188.7","72.7","0.0","0.0","0.0","955.2"
"7","2001","6","Madhya Pradesh","Jabalpur","6.3","0.0","2.0","19.4","6.4","250.7","418.7","305.8","69.8","70.7","0.0","0.0","1149.8"
"7","2002","6","Madhya Pradesh","Jabalpur","0.0","38.3","2.5","0.0","16.4","61.0","97.1","648.6","202.6","35.5","6.1","2.6","1110.7"
"7","2003","6","Madhya Pradesh","Jabalpur","0.2","38.1","1.0","0.5","0.0","117.0","376.7","475.7","597.4","46.1","0.0","11.8","1664.5"
"7","2004","6","Madhya Pradesh","Jabalpur","56.2","0.0","0.0","2.3","9.2","298.1","288.8","434.2","72.5","32.8","14.6","0.0","1208.7"
"7","2005","6","Madhya Pradesh","Jabalpur","71.7","4.5","28.2","3.2","5.8","92.0","919.3","318.3","348.9","11.8","0.0","2.5","1806.2"
"7","2006","6","Madhya Pradesh","Jabalpur","0.0","0.0","74.8","1.5","36.9","100.6","384.0","313.0","74.8","3.0","10.0","0.5","999.1"
"7","2007","6","Madhya Pradesh","Jabalpur","0.0","41.7","22.7","1.6","1.2","82.2","325.6","394.3","156.3","0.0","0.0","7.8","1033.4"
"7","2008","6","Madhya Pradesh","Jabalpur","0.1","3.9","0.8","0.4","6.8","407.9","339.0","302.5","115.2","24.5","0.0","0.0","1201.1"
"7","2009","6","Madhya Pradesh","Jabalpur","23.3","0.0","1.1","0.2","4.1","32.5","384.1","234.9","291.3","36.6","0.0","0.0","1008.1"
"7","2012","6","Madhya Pradesh","Jabalpur","41.6","0.0","0.8","0.0","0.3","137.0","533.7","436.6","121.9","7.9","0.6","3.3","1283.7"
"7","2013","6","Madhya Pradesh","Jabalpur","0.0","69.1","22.6","24.6","0.0","446.9","572.4","797.1","93.1","83.9","0.0","0.0","2109.7"
"7","2014","6","Madhya Pradesh","Jabalpur","27.4","64.3","20.8","1.0","4.8","108.7","326.4","222.2","158.2","25.8","0.0","9.2","968.8"
"7","2015","6","Madhya Pradesh","Jabalpur","59.6","15.3","98.2","23.8","1.2","115.0","350.4","276.1","80.8","23.5","0.0","0.0","1043.9"
"8","1966","6","Madhya Pradesh","Balaghat","12.4","0.0","0.7","0.0","13.8","205.3","508.1","355.4","65.9","0.0","22.1","18.9","1202.6"
"8","1967","6","Madhya Pradesh","Balaghat","0.0","0.0","54.1","3.4","7.1","179.2","551.4","615.0","175.4","5.4","0.2","152.3","1743.3"
"8","1968","6","Madhya Pradesh","Balaghat","12.9","6.7","1.3","0.0","0.0","102.7","546.2","511.0","187.4","12.4","0.4","0.2","1381.0"
"8","1969","6","Madhya Pradesh","Balaghat","0.8","0.0","0.6","2.1","5.0","106.3","545.2","367.8","272.8","0.0","0.0","0.0","1300.7"
"8","1970","6","Madhya Pradesh","Balaghat","40.0","4.6","22.2","0.5","4.0","285.6","525.0","566.2","272.3","0.3","0.0","0.0","1720.7"
"8","1971","6","Madhya Pradesh","Balaghat","12.7","33.1","9.6","3.4","13.3","271.0","304.9","374.2","187.0","117.7","0.0","0.0","1326.7"
